date,air_humidity_id,sun_hours_id,output
1535943600000,96,0.0,
1535947200000,100,0.2,
1535950800000,95,1.5,
1535954400000,81,6.3,
1535958000000,75,9.4,
1535961600000,71,15.3,
1535965200000,70,23.1,
1535968800000,69,25.5,
1535972400000,64,26.2,
1535976000000,62,46.2,
1535979600000,64,25.3,
1535983200000,60,19.9,
1535986800000,76,6.9,
1535990400000,83,2.7,
1535994000000,81,0.7,
1535997600000,88,0.0,
1536001200000,96,0.0,
1536004800000,99,0.0,
1536008400000,100,0.0,
1536012000000,100,0.0,
1536015600000,100,0.0,
1536019200000,100,0.0,
1536022800000,100,0.0,
1536026400000,100,0.0,
1536030000000,100,0.0,
1536033600000,100,0.1,
1536037200000,98,1.7,
1536040800000,99,4.1,
1536044400000,86,22.0,
1536048000000,80,36.5,
1536051600000,83,39.8,
1536055200000,80,39.4,
1536058800000,80,27.6,
1536062400000,76,27.4,
1536066000000,80,16.6,
1536069600000,83,12.4,
1536073200000,81,12.8,
1536076800000,76,3.8,
1536080400000,83,0.5,
1536084000000,92,0.0,
1536087600000,95,0.0,
1536091200000,99,0.0,
1536094800000,100,0.0,
1536098400000,100,0.0,
1536102000000,100,0.0,
1536105600000,100,0.0,0.0
1536109200000,100,0.0,0.0
1536112800000,100,0.0,0.0
1536116400000,100,0.0,0.0
1536120000000,100,0.2,0.0
1536123600000,100,2.8,0.0
1536127200000,100,9.0,0.0
1536130800000,88,18.4,0.0
1536134400000,76,30.5,0.0
1536138000000,62,30.4,0.0
1536141600000,76,42.4,0.0
1536145200000,66,55.0,0.0
1536148800000,61,36.6,0.0
1536152400000,56,39.3,0.0
1536156000000,57,25.1,0.0
1536159600000,76,6.5,0.0
1536163200000,79,2.1,0.0
1536166800000,85,1.0,0.0
1536170400000,88,0.0,0.0
1536174000000,89,0.0,0.0
1536177600000,89,0.0,0.0
1536181200000,94,0.0,0.0
1536184800000,98,0.0,0.0
1536188400000,99,0.0,0.0
1536192000000,100,0.0,
1536195600000,100,0.0,
1536199200000,99,0.0,
1536202800000,100,0.0,
1536206400000,100,0.1,
1536210000000,100,1.0,
1536213600000,100,3.1,
1536217200000,98,14.3,
1536220800000,95,23.6,
1536224400000,95,20.7,
1536228000000,92,40.0,
1536231600000,88,43.6,
1536235200000,85,48.2,
1536238800000,80,38.1,
1536242400000,78,25.1,
1536246000000,77,12.8,
1536249600000,77,3.8,
1536253200000,85,1.1,
1536256800000,91,0.0,
1536260400000,91,0.0,
1536264000000,95,0.0,
1536267600000,97,0.0,
1536271200000,98,0.0,
1536274800000,97,0.0,
1536278400000,95,0.0,
1536282000000,94,0.0,
1536285600000,96,0.0,
1536289200000,97,0.0,
1536292800000,99,0.1,
1536296400000,99,1.5,
1536300000000,99,4.7,
1536303600000,98,10.5,
1536307200000,97,18.2,
1536310800000,99,23.6,
1536314400000,100,19.3,
1536318000000,100,14.2,
1536321600000,99,12.8,
1536325200000,92,12.1,
1536328800000,88,7.1,
1536332400000,89,4.4,
1536336000000,92,2.7,
1536339600000,95,0.5,
1536343200000,98,0.0,
1536346800000,99,0.0,
1536350400000,100,0.0,
1536354000000,100,0.0,
1536357600000,100,0.0,
1536361200000,100,0.0,
1536364800000,100,0.0,
1536368400000,100,0.0,
1536372000000,100,0.0,
1536375600000,100,0.0,
1536379200000,100,0.0,
1536382800000,100,1.0,
1536386400000,100,4.9,
1536390000000,95,7.7,
1536393600000,85,20.0,
1536397200000,84,24.1,
1536400800000,85,32.5,
1536404400000,82,20.0,
1536408000000,73,13.4,
1536411600000,82,10.6,
1536415200000,82,7.4,
1536418800000,84,9.0,
1536422400000,84,3.1,
1536426000000,86,0.5,
1536429600000,83,0.0,
1536433200000,83,0.0,
1536436800000,89,0.0,
1536440400000,90,0.0,
1536444000000,91,0.0,
1536447600000,93,0.0,
1536451200000,93,0.0,
1536454800000,94,0.0,
1536458400000,95,0.0,
1536462000000,92,0.0,
1536465600000,82,0.0,
1536469200000,85,1.7,
1536472800000,81,6.1,
1536476400000,70,19.8,
1536480000000,68,35.3,
1536483600000,54,48.3,
1536487200000,51,55.8,
1536490800000,58,51.3,
1536494400000,61,49.2,
1536498000000,61,37.3,
1536501600000,65,25.0,
1536505200000,66,12.1,
1536508800000,74,4.6,
1536512400000,76,0.8,
1536516000000,85,0.0,
1536519600000,91,0.0,
1536523200000,94,0.0,
1536526800000,93,0.0,
1536530400000,93,0.0,
1536534000000,94,0.0,
1536537600000,96,0.0,
1536541200000,93,0.0,
1536544800000,92,0.0,
1536548400000,96,0.0,
1536552000000,99,0.0,
1536555600000,97,2.9,
1536559200000,84,9.5,
1536562800000,76,22.3,
1536566400000,70,28.3,
1536570000000,69,49.4,
1536573600000,71,30.4,
1536577200000,70,35.9,
1536580800000,77,35.8,
1536584400000,76,23.6,
1536588000000,78,15.2,
1536591600000,81,3.1,
1536595200000,87,1.1,
1536598800000,90,0.2,
1536602400000,99,0.0,
1536606000000,100,0.0,
1536609600000,100,0.0,
1536613200000,100,0.0,
1536616800000,100,0.0,
1536620400000,100,0.0,
1536624000000,100,0.0,
1536627600000,100,0.0,
1536631200000,100,0.0,
1536634800000,100,0.0,
1536638400000,100,0.0,
1536642000000,100,2.1,
1536645600000,98,7.2,
1536649200000,88,11.6,
1536652800000,81,19.2,
1536656400000,77,27.4,
1536660000000,73,32.3,
1536663600000,69,35.1,
1536667200000,67,24.7,
1536670800000,73,21.9,
1536674400000,74,11.0,
1536678000000,77,6.1,
1536681600000,90,2.1,
1536685200000,98,0.2,
1536688800000,100,0.0,
1536692400000,100,0.0,
1536696000000,98,0.0,
1536699600000,94,0.0,
1536703200000,86,0.0,
1536706800000,83,0.0,
1536710400000,82,0.0,
1536714000000,80,0.0,
1536717600000,81,0.0,
1536721200000,79,0.0,
1536724800000,77,0.0,
1536728400000,76,2.7,
1536732000000,75,9.8,
1536735600000,71,22.8,
1536739200000,67,31.4,
1536742800000,61,25.8,
1536746400000,61,40.7,
1536750000000,57,56.5,
1536753600000,53,22.1,
1536757200000,45,28.2,
1536760800000,48,26.8,
1536764400000,49,12.7,
1536768000000,48,4.6,
1536771600000,51,0.6,
1536775200000,55,0.0,
1536778800000,57,0.0,
1536782400000,61,0.0,
1536786000000,65,0.0,
1536789600000,68,0.0,
1536793200000,70,0.0,
1536796800000,74,0.0,
1536800400000,77,0.0,
1536804000000,79,0.0,
1536807600000,81,0.0,
1536811200000,83,0.0,
1536814800000,81,2.5,
1536818400000,75,9.4,
1536822000000,67,22.2,
1536825600000,61,37.0,
1536829200000,56,53.2,
1536832800000,53,60.8,
1536836400000,46,65.9,
