date,air_temperature_id,precipitation_id,sun_hours_id,output
1519588800000,,0.0,0.0,
1519592400000,,0.0,0.0,
1519596000000,,0.0,0.0,
1519599600000,,0.0,0.0,
1519603200000,,0.0,0.0,
1519606800000,,0.0,0.0,
1519610400000,,0.0,0.0,
1519614000000,,0.0,0.0,
1519617600000,,0.0,0.0,
1519621200000,,0.0,0.0,
1519628400000,,0.0,1.1,
1519632000000,,0.0,3.3,
1519635600000,,0.0,7.2,
1519639200000,,0.0,13.5,
1519642800000,,0.0,14.8,
1519646400000,,0.0,13.8,
1519650000000,,0.0,9.3,
1519653600000,,0.0,5.2,
1519657200000,,0.0,2.0,
1519660800000,,0.0,0.2,
1519664400000,,0.0,0.0,
1519671600000,,0.0,0.0,
1519675200000,,0.1,0.0,
1519678800000,,0.0,0.0,
1519682400000,,0.0,0.0,
1519686000000,,0.0,0.0,
1519689600000,,0.0,0.0,
1519693200000,,0.0,0.0,
1519696800000,,0.0,0.0,
1519700400000,,0.0,0.0,
1519704000000,,0.0,0.0,
1519707600000,,0.0,0.0,
1519714800000,,0.0,2.0,
1519718400000,,0.0,5.2,
1519722000000,,0.0,8.8,
1519725600000,,0.0,12.4,
1519732800000,,0.0,14.0,
1519736400000,,0.0,10.7,
1519740000000,,0.0,6.4,
1519743600000,,0.0,2.7,
1519747200000,,0.0,0.3,
1519750800000,,0.0,0.0,
1519758000000,,0.0,0.0,
1519761600000,,0.0,0.0,
1519765200000,,0.0,0.0,
1519768800000,,0.0,0.0,
1519772400000,,0.0,0.0,
1519776000000,,0.0,0.0,
1519779600000,,0.0,0.0,
1519783200000,,0.0,0.0,
1519786800000,,0.0,0.0,
1519790400000,,0.0,0.0,
1519794000000,,0.0,0.0,
1519801200000,,0.0,2.3,
1519804800000,,0.0,5.3,
1519808400000,,0.0,6.9,
1519812000000,,0.0,13.9,
1519815600000,,0.0,16.3,
1519819200000,,0.0,15.4,
1519822800000,,0.0,11.9,
1519826400000,,0.0,7.1,
1519830000000,,0.0,2.9,
1519833600000,,0.0,0.4,
1519837200000,,0.0,0.0,
1519844400000,,0.0,0.0,
1519848000000,,0.0,0.0,
1519851600000,,0.0,0.0,
1519855200000,,0.0,0.0,
1519858800000,,0.0,0.0,
1519862400000,,0.0,0.0,
1519866000000,,0.0,0.0,
1519869600000,,0.0,0.0,
1519873200000,,0.0,0.0,
1519876800000,,0.0,0.0,
1519880400000,,0.0,0.0,
1519887600000,,0.0,1.9,
1519891200000,,0.0,5.7,
1519894800000,,0.0,10.4,
1519898400000,,0.0,14.3,
1519902000000,,0.0,15.7,
1519905600000,,0.0,11.3,
1519909200000,,0.0,8.6,
1519912800000,,0.0,5.9,
1519916400000,,0.0,2.9,
1519920000000,,0.0,0.5,
1519923600000,,0.0,0.0,
1519930800000,,0.0,0.0,
1519934400000,,0.0,0.0,
1519938000000,,0.0,0.0,
1519941600000,,0.0,0.0,
1519945200000,,0.0,0.0,
1519948800000,,0.0,0.0,
1519952400000,,0.0,0.0,
1519956000000,,0.0,0.0,
1519959600000,,0.0,0.0,
1519963200000,,0.0,0.0,
1519966800000,,0.0,0.0,
1519974000000,,0.0,1.2,
1519977600000,,0.0,3.5,
1519981200000,,0.0,4.9,
1519984800000,,0.0,6.0,
1519988400000,,0.0,6.8,
1519992000000,,0.0,6.1,
1519995600000,,0.0,4.9,
1519999200000,,0.0,5.2,
1520002800000,,0.0,1.6,
1520006400000,,0.0,0.3,
1520010000000,,0.0,0.0,
1520017200000,,0.0,0.0,
1520020800000,,0.0,0.0,
1520024400000,,0.0,0.0,
1520028000000,,0.0,0.0,
1520031600000,,0.0,0.0,
1520035200000,,0.0,0.0,
1520038800000,,0.0,0.0,
1520042400000,,0.0,0.0,
1520046000000,,0.0,0.0,
1520049600000,,0.0,0.0,
1520053200000,,0.0,0.0,
1520060400000,,0.0,1.3,
1520064000000,,0.0,2.2,
1520067600000,,0.0,4.9,
1520071200000,,0.0,5.3,
1520074800000,,0.0,6.9,
1520078400000,,0.0,5.3,
1520082000000,,0.0,4.1,
1520085600000,,0.0,2.4,
1520089200000,,0.0,1.0,
1520092800000,,0.0,0.2,
1520096400000,,0.0,0.0,
1520103600000,,0.0,0.0,
1520107200000,,0.0,0.0,
1520110800000,,0.0,0.0,
1520114400000,,0.0,0.0,
1520118000000,,0.0,0.0,
1520121600000,,0.0,0.0,
1520125200000,,0.0,0.0,
1520128800000,,0.0,0.0,
1520132400000,,0.0,0.0,
1520136000000,,0.0,0.0,
1520139600000,,0.0,0.0,
1520146800000,,0.0,1.0,
1520150400000,,0.0,3.7,
1520154000000,,0.0,6.0,
1520157600000,,0.0,7.9,
1520161200000,,0.0,9.0,
1520164800000,,0.0,8.1,
1520168400000,,0.0,6.3,
1520172000000,,0.0,3.7,
1520175600000,,0.1,2.2,
1520179200000,,0.1,0.5,
1520182800000,,0.0,0.0,
1520190000000,,0.0,0.0,
1520193600000,,0.0,0.0,
1520197200000,,0.0,0.0,
1520200800000,,0.0,0.0,
1520208000000,,0.0,0.0,
1520211600000,,0.0,0.0,
1520215200000,,0.0,0.0,
1520218800000,,0.0,0.0,
1520222400000,,0.0,0.0,
1520226000000,,0.0,0.0,
1520233200000,,0.0,2.1,
1520236800000,,0.0,4.4,
1520240400000,,0.0,10.4,
1520244000000,,0.0,13.4,
1520247600000,,0.0,14.3,
1520251200000,,0.0,12.9,
1520254800000,,0.0,5.9,
1520258400000,,0.0,5.2,
1520262000000,,0.0,2.3,
1520265600000,,0.0,0.5,
1520269200000,,0.0,0.0,
1520276400000,,0.1,0.0,
1520280000000,,0.2,0.0,
1520283600000,,0.1,0.0,
1520287200000,,0.1,0.0,
1520290800000,,0.1,0.0,
1520294400000,,0.0,0.0,
1520298000000,,0.0,0.0,
1520301600000,,0.0,0.0,
1520305200000,,0.0,0.0,
1520308800000,,0.0,0.0,
1520312400000,,0.0,0.0,
1520319600000,,0.0,1.0,
1520323200000,,0.0,4.2,
1520326800000,,0.0,9.3,
1520330400000,,0.0,10.0,
1520334000000,,0.0,12.6,
1520337600000,,0.0,8.9,
1520341200000,,0.0,7.7,
1520344800000,,0.1,4.3,
1520348400000,,0.1,1.9,
1520352000000,,0.0,0.5,
1520355600000,,0.0,0.0,
1520362800000,,0.0,0.0,
1520366400000,,0.0,0.0,
1520370000000,,0.0,0.0,
1520373600000,,0.0,0.0,
1520377200000,,0.0,0.0,
1520380800000,,0.0,0.0,
1520384400000,,0.0,0.0,
1520388000000,,0.0,0.0,
1520391600000,,0.0,0.0,
1520395200000,,0.0,0.0,
1520398800000,,0.0,0.0,
1520406000000,,0.0,1.3,
1520409600000,,0.0,2.8,
1520413200000,,0.0,6.8,
1520416800000,,0.0,10.0,
1520420400000,,0.0,10.2,
1520424000000,,0.0,10.1,
1520427600000,,0.0,8.3,
1520431200000,,0.0,4.7,
1520434800000,,0.0,2.0,
1520438400000,,0.0,0.5,
1520442000000,,0.0,0.0,
1520449200000,,0.0,0.0,
1520452800000,,0.0,0.0,
1520456400000,,0.0,0.0,
1520460000000,,0.0,0.0,
1520463600000,,0.0,0.0,
1520467200000,,0.0,0.0,
1520470800000,,0.0,0.0,
1520474400000,,0.0,0.0,
1520478000000,,0.0,0.0,
1520481600000,,0.0,0.0,
1520485200000,,0.0,0.0,
1520492400000,,0.0,1.3,
1520496000000,,0.0,3.2,
1520499600000,,0.0,6.3,
1520503200000,,0.3,8.6,
1520506800000,,0.5,14.1,
1520510400000,,0.2,9.4,
1520514000000,,0.0,10.6,
1520517600000,,0.1,6.2,
1520521200000,,0.4,1.9,
1520524800000,,0.2,0.5,
1520528400000,,0.0,0.0,
1520535600000,,0.1,0.0,
1520539200000,,0.1,0.0,
1520542800000,,0.2,0.0,
1520546400000,,0.2,0.0,
1520550000000,,0.0,0.0,
1520553600000,,0.0,0.0,
1520557200000,,0.1,0.0,
1520560800000,,0.2,0.0,
1520564400000,,0.3,0.0,
1520568000000,,0.8,0.0,
1520571600000,,0.4,0.0,
1520578800000,,0.0,1.8,
1520582400000,,0.0,5.7,
1520586000000,,0.0,6.6,
1520589600000,,0.0,8.5,
1520593200000,,0.0,13.5,
1520596800000,,0.0,12.5,
1520600400000,,0.0,7.0,
1520604000000,,0.1,4.2,
1520607600000,,0.2,1.5,
1520611200000,,0.1,0.6,
1520614800000,,0.2,0.0,
1520622000000,,0.1,0.0,
1520625600000,,0.1,0.0,
1520629200000,,0.1,0.0,
1520632800000,,0.1,0.0,
1520636400000,,0.0,0.0,
1520640000000,,0.0,0.0,
1520643600000,,0.0,0.0,
1520647200000,,0.0,0.0,
1520650800000,,0.0,0.0,
1520654400000,,0.0,0.0,
1520658000000,,0.0,0.0,
1520665200000,,0.0,1.5,
1520668800000,,0.0,3.4,
1520672400000,,0.0,5.5,
1520676000000,,0.0,7.0,
1520679600000,,0.0,7.8,
1520683200000,,0.0,7.7,
1520686800000,,0.0,6.3,
1520690400000,,0.0,3.7,
1520694000000,,0.0,1.7,
1520697600000,,0.0,0.4,
1520701200000,,0.0,0.0,
1520708400000,,0.0,0.0,
1520712000000,,0.0,0.0,
1520715600000,,0.0,0.0,
1520719200000,,0.0,0.0,
1520722800000,,0.0,0.0,
1520726400000,,0.0,0.0,
1520730000000,,0.0,0.0,
1520733600000,,0.0,0.0,
1520737200000,,0.0,0.0,
1520740800000,,0.0,0.0,
1520744400000,,0.0,0.0,
1520751600000,,0.0,1.8,
1520755200000,,0.0,4.0,
1520758800000,,0.0,6.8,
1520762400000,,0.0,13.1,
1520766000000,,0.0,14.4,
1520769600000,,0.0,13.8,
1520773200000,,0.0,7.3,
1520776800000,,0.0,4.7,
1520780400000,,0.0,1.7,
1520784000000,,0.0,0.3,
1520787600000,,0.0,0.0,
1520794800000,,0.2,0.0,
1520798400000,,0.0,0.0,
1520802000000,,0.0,0.0,
1520805600000,,0.0,0.0,
1520809200000,,0.1,0.0,
1520812800000,,0.4,0.0,
1520816400000,,0.3,0.0,
1520820000000,,0.8,0.0,
1520823600000,,0.0,0.0,
1520827200000,,0.4,0.0,
1520830800000,,0.4,0.0,
1520838000000,,0.0,1.9,
1520841600000,,0.0,6.4,
1520845200000,,0.0,6.8,
1520848800000,,0.1,8.3,
1520852400000,,0.2,8.9,
1520856000000,,0.0,8.1,
1520859600000,,0.0,6.5,
1520863200000,,0.0,4.1,
1520866800000,,0.0,2.1,
1520870400000,,0.0,0.6,
1520874000000,,0.0,0.0,
1520881200000,,0.0,0.0,
1520884800000,,0.0,0.0,
1520888400000,,0.0,0.0,
1520892000000,,0.0,0.0,
1520895600000,,0.0,0.0,
1520899200000,,0.0,0.0,
1520902800000,,0.0,0.0,
1520906400000,,0.0,0.0,
1520910000000,,0.0,0.0,
1520913600000,,0.0,0.0,
1520917200000,,0.0,0.0,
1520924400000,,0.0,2.2,
1520928000000,,0.0,7.5,
1520931600000,,0.0,12.6,
1520935200000,,0.0,16.1,
1520938800000,,0.0,17.5,
1520942400000,,0.0,16.2,
1520946000000,,0.0,8.5,
1520949600000,,0.0,5.4,
1520953200000,,0.0,2.4,
1520956800000,,0.0,0.7,
1520960400000,,0.0,0.0,
1520967600000,,0.0,0.0,
1520971200000,,0.0,0.0,
1520974800000,,0.0,0.0,
1520978400000,,0.0,0.0,
1520982000000,,0.0,0.0,
1520985600000,,0.0,0.0,
1520989200000,,0.0,0.0,
1520992800000,,0.0,0.0,
1520996400000,,0.0,0.0,
1521000000000,,0.0,0.0,
1521003600000,,0.0,0.0,
1521010800000,,0.0,2.4,
1521014400000,,0.0,6.0,
1521018000000,,0.0,8.6,
1521021600000,,0.0,10.9,
1521025200000,,0.0,26.0,
1521028800000,,0.0,27.1,
1521032400000,,0.0,21.3,
1521036000000,,0.0,13.9,
1521039600000,,0.0,6.3,
1521043200000,,0.0,1.9,
1521046800000,,0.0,0.0,
1521054000000,,0.0,0.0,
1521057600000,,0.0,0.0,
1521061200000,,0.0,0.0,
1521064800000,,0.0,0.0,
1521068400000,,0.0,0.0,
1521072000000,,0.0,0.0,
1521075600000,,0.0,0.0,
1521079200000,,0.0,0.0,
1521082800000,,0.0,0.0,
1521086400000,,0.0,0.0,
1521090000000,,0.0,0.0,
1521097200000,,0.0,3.3,
1521100800000,,0.0,11.4,
1521104400000,,0.0,19.2,
1521108000000,,0.0,24.2,
1521111600000,,0.0,23.7,
1521115200000,,0.0,13.8,
1521118800000,,0.0,15.1,
1521122400000,,0.0,10.4,
1521126000000,,0.0,6.0,
1521129600000,,0.0,1.9,
1521133200000,,0.0,0.0,
1521140400000,,0.0,0.0,
1521144000000,,0.0,0.0,
1521147600000,,0.0,0.0,
1521151200000,,0.0,0.0,
1521154800000,,0.0,0.0,
1521158400000,,0.0,0.0,
1521162000000,,0.0,0.0,
1521165600000,,0.0,0.0,
1521169200000,,0.0,0.0,
1521172800000,,0.0,0.0,
1521176400000,,0.0,0.0,
1521183600000,,0.0,6.4,
1521187200000,,0.0,13.4,
1521190800000,,0.0,20.5,
1521194400000,,0.0,25.2,
1521198000000,,0.0,22.3,
1521201600000,,0.0,17.9,
1521205200000,,0.0,17.1,
1521208800000,,0.0,10.9,
1521212400000,,0.1,3.6,
1521216000000,,0.0,2.0,
1521219600000,,0.0,0.0,
1521226800000,,0.0,0.0,
1521230400000,,0.0,0.0,
1521234000000,,0.0,0.0,
1521237600000,,0.0,0.0,
1521241200000,,0.0,0.0,
1521244800000,,0.0,0.0,
1521248400000,,0.0,0.0,
1521252000000,,0.0,0.0,
1521255600000,,0.0,0.0,
1521259200000,,0.0,0.0,
1521262800000,,0.0,0.0,
1521270000000,,0.0,6.8,
1521273600000,,0.0,14.1,
1521277200000,,0.0,21.1,
1521280800000,,0.0,28.1,
1521284400000,,0.0,30.3,
1521288000000,,0.0,28.3,
1521291600000,,0.0,22.4,
1521295200000,,0.0,15.4,
1521298800000,,0.0,7.4,
1521302400000,,0.0,2.4,
1521306000000,,0.0,0.0,
1521313200000,,0.0,0.0,
1521316800000,,0.0,0.0,
1521320400000,,0.0,0.0,
1521324000000,,0.0,0.0,
1521327600000,,0.0,0.0,
1521331200000,,0.0,0.0,
1521334800000,,0.0,0.0,
1521338400000,,0.0,0.0,
1521342000000,,0.0,0.0,
1521345600000,,0.0,0.0,
1521349200000,,0.0,0.0,
1521356400000,,0.0,7.3,
1521360000000,,0.0,15.0,
1521363600000,,0.0,22.3,
1521367200000,,0.0,28.6,
1521370800000,,0.0,30.9,
1521374400000,,0.0,28.2,
1521378000000,,0.0,21.5,
1521381600000,,0.0,14.6,
1521385200000,,0.0,6.7,
1521388800000,,0.0,1.9,
1521392400000,,0.0,0.0,
1521399600000,,0.0,0.0,
1521403200000,,0.0,0.0,
1521406800000,,0.0,0.0,
1521410400000,,0.0,0.0,
1521414000000,,0.0,0.0,
1521417600000,,0.0,0.0,
1521421200000,,0.0,0.0,
1521424800000,,0.0,0.0,
1521428400000,,0.0,0.0,
1521432000000,,0.0,0.0,
1521435600000,,0.0,0.0,
1521442800000,,0.0,2.8,
1521446400000,,0.0,6.7,
1521450000000,,0.0,8.6,
1521453600000,,0.0,11.2,
1521457200000,,0.0,21.8,
1521460800000,,0.0,16.1,
1521464400000,,0.0,13.1,
1521468000000,,0.0,6.9,
1521471600000,,0.0,3.6,
1521475200000,,0.0,2.2,
1521478800000,,0.0,0.1,
1521486000000,,0.0,0.0,
1521489600000,,0.0,0.0,
1521493200000,,0.0,0.0,
1521496800000,,0.0,0.0,
1521500400000,,0.0,0.0,
1521504000000,,0.0,0.0,
1521507600000,,0.0,0.0,
1521511200000,,0.0,0.0,
1521514800000,,0.0,0.0,
1521518400000,,0.0,0.0,
1521522000000,,0.0,0.1,
1521529200000,,0.0,8.0,
1521532800000,,0.0,16.5,
1521536400000,,0.0,24.6,
1521540000000,,0.0,32.3,
1521543600000,,0.0,34.5,
1521547200000,,0.0,32.4,
1521550800000,,0.0,25.3,
1521554400000,,0.0,17.2,
1521558000000,,0.0,8.3,
1521561600000,,0.0,2.8,
1521565200000,,0.0,0.2,
1521572400000,,0.0,0.0,
1521576000000,,0.0,0.0,
1521579600000,,0.0,0.0,
1521583200000,,0.0,0.0,
1521586800000,,0.0,0.0,
1521590400000,,0.0,0.0,
1521594000000,,0.0,0.0,
1521597600000,,0.0,0.0,
1521601200000,,0.0,0.0,
1521604800000,,0.0,0.0,
1521608400000,,0.0,0.1,
1521615600000,,0.0,7.3,
1521619200000,,0.0,19.5,
1521622800000,,0.0,29.0,
1521626400000,,0.0,37.5,
1521630000000,,0.0,38.6,
1521633600000,,0.0,38.5,
1521637200000,,0.0,30.2,
1521640800000,,0.0,18.8,
1521644400000,,0.0,8.8,
1521648000000,,0.0,2.7,
1521651600000,,0.0,0.2,
1521658800000,,0.0,0.0,
1521662400000,,0.0,0.0,
1521666000000,,0.0,0.0,
1521669600000,,0.0,0.0,
1521673200000,,0.0,0.0,
1521676800000,,0.0,0.0,
1521680400000,,0.0,0.0,
1521684000000,,0.0,0.0,
1521687600000,,0.0,0.0,
1521691200000,,0.0,0.0,
1521694800000,,0.0,0.2,
1521702000000,,0.0,4.2,
1521705600000,,0.0,13.0,
1521709200000,,0.0,27.1,
1521712800000,,0.0,39.3,
1521716400000,,0.0,42.5,
1521720000000,,0.0,39.0,
1521723600000,,0.0,30.0,
1521727200000,,0.0,10.6,
1521730800000,,0.0,3.7,
1521734400000,,0.0,1.1,
1521738000000,,0.0,0.2,
1521745200000,,0.0,0.0,
1521748800000,,0.0,0.0,
1521752400000,,0.0,0.0,
1521756000000,,0.0,0.0,
1521759600000,,0.0,0.0,
1521763200000,,0.0,0.0,
1521766800000,,0.0,0.0,
1521770400000,,0.0,0.0,
1521774000000,,0.0,0.0,
1521777600000,,0.0,0.0,
1521781200000,,0.0,0.1,
1521788400000,,0.0,3.8,
1521792000000,,0.0,7.8,
1521795600000,,0.0,12.1,
1521799200000,,0.0,14.5,
1521802800000,,0.0,15.9,
1521806400000,,0.0,16.2,
1521810000000,,0.0,21.4,
1521813600000,,0.0,11.7,
1521817200000,,0.0,2.3,
1521820800000,,0.0,1.2,
1521824400000,,0.0,0.1,
1521831600000,,0.0,0.0,
1521835200000,,0.0,0.0,
1521838800000,,0.0,0.0,
1521842400000,,0.0,0.0,
1521846000000,,0.0,0.0,
1521849600000,,0.0,0.0,
1521853200000,,0.0,0.0,
1521856800000,,0.0,0.0,
1521860400000,,0.0,0.0,
1521864000000,,0.0,0.0,
1521867600000,,0.0,0.2,
1521874800000,,0.0,3.6,
1521878400000,,0.0,10.3,
1521882000000,,0.0,9.8,
1521885600000,,0.0,11.9,
1521889200000,,0.0,12.7,
1521892800000,,0.0,11.6,
1521896400000,,0.0,9.5,
1521900000000,,0.0,6.6,
1521903600000,,0.0,5.8,
1521907200000,,0.0,2.0,
1521910800000,,0.0,0.2,
1521918000000,,0.0,0.0,
1521921600000,,0.0,0.0,
1521925200000,,0.0,0.0,
1521928800000,,0.0,0.0,
1521932400000,,0.0,0.0,
1521936000000,,0.0,0.0,
1521939600000,,0.0,0.0,
1521943200000,,0.0,0.0,
1521946800000,,0.0,0.0,
1521950400000,,0.0,0.0,
1521954000000,,0.0,0.2,
1521961200000,,0.0,7.7,
1521964800000,,0.0,19.1,
1521968400000,,0.0,32.1,
1521972000000,,0.0,41.0,
1521975600000,,0.0,44.5,
1521979200000,,0.0,41.1,
1521982800000,,0.0,32.4,
1521986400000,,0.0,22.0,
1521990000000,,0.0,9.6,
1521993600000,,0.0,3.7,
1521997200000,,0.0,0.5,
1522004400000,,0.0,0.0,
1522008000000,,0.0,0.0,
1522011600000,,0.0,0.0,
1522015200000,,0.0,0.0,
1522018800000,,0.0,0.0,
1522022400000,,0.0,0.0,
1522026000000,,0.0,0.0,
1522029600000,,0.0,0.0,
1522033200000,,0.0,0.0,
1522036800000,,0.0,0.0,
1522040400000,,0.0,0.3,
1522047600000,,0.0,4.8,
1522051200000,,0.0,16.2,
1522054800000,,0.0,17.2,
1522058400000,,0.0,30.7,
1522062000000,,0.0,35.8,
1522065600000,,0.0,34.4,
1522069200000,,0.0,25.1,
1522072800000,,0.0,16.4,
1522076400000,,0.0,7.3,
1522080000000,,0.0,2.9,
1522083600000,,0.0,0.5,
1522090800000,,0.0,0.0,
1522094400000,,0.0,0.0,
1522098000000,,0.0,0.0,
1522101600000,,0.0,0.0,
1522105200000,,0.0,0.0,
1522108800000,,0.0,0.0,
1522112400000,,0.0,0.0,
1522116000000,,0.0,0.0,
1522119600000,,0.0,0.0,
1522123200000,,0.0,0.0,
1522126800000,,0.0,0.7,
1522134000000,,0.0,10.5,
1522137600000,,0.0,19.2,
1522141200000,,0.0,27.9,
1522144800000,,0.0,34.4,
1522148400000,,0.0,13.8,
1522152000000,,0.0,12.7,
1522155600000,,0.0,26.9,
1522159200000,,0.0,17.7,
1522162800000,,0.0,9.5,
1522166400000,,0.0,3.8,
1522170000000,,0.0,0.6,
1522177200000,,0.0,0.0,
1522180800000,,0.0,0.0,
1522184400000,,0.0,0.0,
1522188000000,,0.0,0.0,
1522191600000,,0.0,0.0,
1522195200000,,0.0,0.0,
1522198800000,,0.0,0.0,
1522202400000,,0.0,0.0,
1522206000000,,0.0,0.0,
1522209600000,,0.0,0.0,
1522213200000,,0.0,0.8,
1522220400000,,0.0,11.2,
1522224000000,,0.0,21.0,
1522227600000,,0.0,31.2,
1522231200000,,0.0,39.1,
1522234800000,,0.0,42.1,
1522238400000,,0.0,38.6,
1522242000000,,0.0,30.9,
1522245600000,,0.0,20.9,
1522249200000,,0.0,10.2,
1522252800000,,0.0,4.0,
1522256400000,,0.0,0.7,
1522263600000,,0.0,0.0,
1522267200000,,0.0,0.0,
1522270800000,,0.0,0.0,
1522274400000,,0.0,0.0,
1522278000000,,0.0,0.0,
1522281600000,,0.0,0.0,
1522285200000,,0.0,0.0,
1522288800000,,0.0,0.0,
1522292400000,,0.0,0.0,
1522296000000,,0.0,0.0,
1522299600000,,0.0,0.9,
1522306800000,,0.0,4.1,
1522310400000,,0.0,7.5,
1522314000000,,0.0,11.0,
1522317600000,,0.0,13.7,
1522321200000,,0.0,39.5,
1522324800000,,0.0,36.5,
1522328400000,,0.0,28.9,
1522332000000,,0.0,20.5,
1522335600000,,0.0,4.3,
1522339200000,,0.0,4.6,
1522342800000,,0.0,0.3,
1522350000000,,0.0,0.0,
1522353600000,,0.0,0.0,
1522357200000,,0.0,0.0,
1522360800000,,0.0,0.0,
1522364400000,,0.0,0.0,
1522368000000,,0.0,0.0,
1522371600000,,0.0,0.0,
1522375200000,,0.0,0.0,
1522378800000,,0.0,0.0,
1522382400000,,0.0,0.0,
1522386000000,,0.0,0.9,
1522393200000,,0.0,3.8,
1522396800000,,0.0,17.8,
1522400400000,,0.0,26.0,
1522404000000,,0.0,12.0,
1522407600000,,0.0,12.7,
1522411200000,,0.0,11.8,
1522414800000,,0.0,25.1,
1522418400000,,0.0,16.5,
1522422000000,,0.0,10.0,
1522425600000,,0.0,3.9,
1522429200000,,0.0,0.8,
1522436400000,,0.0,0.0,
1522440000000,,0.0,0.0,
1522443600000,,0.0,0.0,
1522447200000,,0.0,0.0,
1522450800000,,0.0,0.0,
1522454400000,,0.0,0.0,
1522458000000,,0.0,0.0,
1522461600000,,0.0,0.0,
1522465200000,,0.0,0.0,
1522468800000,,0.0,0.0,
1522472400000,,0.0,0.4,
1522479600000,,0.0,4.4,
1522483200000,,0.0,7.6,
1522486800000,,0.0,11.2,
1522490400000,,0.0,13.8,
1522494000000,,0.0,14.7,
1522497600000,,0.0,13.6,
1522501200000,,0.0,28.7,
1522504800000,,0.0,19.4,
1522508400000,,0.0,9.4,
1522512000000,,0.0,3.8,
1522515600000,,0.0,0.8,
1522522800000,,0.0,0.0,
1522526400000,,0.0,0.0,
1522530000000,,0.0,0.0,
1522533600000,,0.0,0.0,
1522537200000,,0.0,0.0,
1522540800000,,0.0,0.0,
1522544400000,,0.0,0.0,
1522548000000,,0.0,0.0,
1522551600000,,0.0,0.0,
1522555200000,,0.0,0.0,
1522558800000,,0.0,0.7,
1522566000000,,0.0,6.7,
1522569600000,,0.0,17.5,
1522573200000,,0.0,10.8,
1522576800000,,0.0,20.7,
1522580400000,,0.0,16.9,
1522584000000,,0.0,25.7,
1522587600000,,0.0,17.6,
1522591200000,,0.0,16.3,
1522594800000,,0.0,8.4,
1522598400000,,0.0,2.5,
1522602000000,,0.0,0.6,
1522609200000,,0.0,0.0,
1522612800000,,0.0,0.0,
1522616400000,,0.0,0.0,
1522620000000,,0.0,0.0,
1522623600000,,0.0,0.0,
1522627200000,,0.0,0.0,
1522630800000,,0.0,0.0,
1522634400000,,0.0,0.0,
1522638000000,,0.0,0.0,
1522641600000,,0.0,0.0,
1522645200000,,0.0,0.6,
1522652400000,,0.0,4.3,
1522656000000,,0.0,7.2,
1522659600000,,0.0,27.9,
1522663200000,,0.0,33.4,
1522666800000,,0.0,36.5,
1522670400000,,0.0,12.4,
1522674000000,,0.0,26.3,
1522677600000,,0.0,18.0,
1522681200000,,0.0,9.6,
1522684800000,,0.0,3.9,
1522688400000,,0.0,0.9,
1522695600000,,0.0,0.0,
1522699200000,,0.0,0.0,
1522702800000,,0.0,0.0,
1522706400000,,0.0,0.0,
1522710000000,,0.0,0.0,
1522713600000,,0.0,0.0,
1522717200000,,0.0,0.0,
1522720800000,,0.0,0.0,
1522724400000,,0.0,0.0,
1522728000000,,0.0,0.0,
1522731600000,,0.0,1.5,
1522738800000,,0.0,14.1,
1522742400000,,0.0,21.9,
1522746000000,,0.0,35.5,
1522749600000,,0.0,44.4,
1522753200000,,0.0,45.7,
1522756800000,,0.0,42.1,
1522760400000,,0.0,28.9,
1522764000000,,0.0,22.3,
1522767600000,,0.0,6.7,
1522771200000,,0.0,2.4,
1522774800000,,0.0,1.0,
1522782000000,,0.0,0.0,
1522785600000,,0.0,0.0,
1522789200000,,0.0,0.0,
1522792800000,,0.0,0.0,
1522796400000,,0.0,0.0,
1522800000000,,0.0,0.0,
1522803600000,,0.0,0.0,
1522807200000,,0.0,0.0,
1522810800000,,0.0,0.0,
1522814400000,,0.1,0.0,
1522818000000,,0.1,0.7,
1522825200000,,0.0,7.5,
1522828800000,,0.0,9.9,
1522832400000,,0.0,20.3,
1522836000000,,0.0,22.7,
1522839600000,,2.0,24.5,
1522843200000,,0.6,25.7,
1522846800000,,0.4,20.6,
1522850400000,,0.0,21.8,
1522854000000,,0.0,11.3,
1522857600000,,0.0,5.0,
1522861200000,,0.0,1.2,
1522868400000,,0.0,0.0,
1522872000000,,0.0,0.0,
1522875600000,,0.0,0.0,
1522879200000,,0.0,0.0,
1522882800000,,0.0,0.0,
1522886400000,,0.0,0.0,
1522890000000,,0.0,0.0,
1522893600000,,0.0,0.0,
1522897200000,,0.0,0.0,
1522900800000,,0.0,0.0,
1522904400000,,0.0,0.8,
1522911600000,,0.1,8.5,
1522915200000,,1.3,14.1,
1522918800000,,1.6,16.3,
1522922400000,,0.9,38.3,
1522926000000,,0.2,28.6,
1522929600000,,0.0,25.0,
1522933200000,,0.0,32.9,
1522936800000,,0.0,23.0,
1522940400000,,0.0,5.3,
1522944000000,,0.0,4.2,
1522947600000,,0.0,0.7,
1522954800000,,0.0,0.0,
1522958400000,,0.4,0.0,
1522962000000,,0.0,0.0,
1522965600000,,0.6,0.0,
1522969200000,,2.0,0.0,
1522972800000,,2.8,0.0,
1522976400000,,0.5,0.0,
1522980000000,,0.3,0.0,
1522983600000,,0.0,0.0,
1522987200000,,0.0,0.0,
1522990800000,,0.0,1.1,
1522998000000,,0.5,6.3,
1523001600000,,0.4,16.6,
1523005200000,,0.2,21.8,
1523008800000,,0.0,21.4,
1523012400000,,0.0,30.8,
1523016000000,,0.0,26.1,
1523019600000,,0.0,29.2,
