date,precipitation_id,cloud_coverage_id,air_pressure_id,sun_hours_id,output
1516248000000,0.0,100,993.3,0.0,
1516251600000,0.0,100,993.2,0.0,
1516255200000,0.0,100,993.2,0.0,
1516258800000,0.0,100,993.5,0.0,
1516262400000,0.0,100,993.7,0.3,
1516266000000,0.2,100,993.4,1.0,
1516269600000,0.1,100,993.3,2.4,
1516273200000,0.1,100,993.0,2.7,
1516276800000,0.0,100,993.0,1.8,
1516280400000,0.3,100,992.9,1.4,
1516284000000,0.0,100,993.2,0.5,
1516287600000,0.0,100,993.2,0.0,
1516291200000,0.0,100,993.4,0.0,
1516294800000,0.1,100,993.5,0.0,
1516298400000,0.0,100,994.2,0.0,
1516302000000,0.0,100,994.8,0.0,
1516305600000,0.0,100,995.4,0.0,
1516309200000,0.0,100,996.0,0.0,
1516312800000,0.0,100,996.2,0.0,
1516316400000,0.0,100,996.5,0.0,
1516320000000,0.0,100,997.1,0.0,
1516323600000,0.0,100,997.6,0.0,
1516327200000,0.1,100,998.1,0.0,
1516330800000,0.1,100,998.6,0.0,
1516334400000,0.0,100,999.0,0.0,
1516338000000,0.0,100,999.7,0.0,
1516341600000,0.0,100,1000.1,0.0,
1516345200000,0.0,100,1000.8,0.0,
1516348800000,0.0,100,1001.6,0.3,
1516352400000,0.0,100,1002.2,1.1,
1516356000000,0.0,38,1002.6,3.2,
1516359600000,0.0,25,1003.0,4.1,
1516363200000,0.0,100,1003.4,2.4,
1516366800000,0.0,100,1003.8,1.7,
1516370400000,0.0,100,1004.2,0.4,
1516374000000,0.0,100,1004.6,0.0,
1516377600000,0.0,100,1005.0,0.0,
1516381200000,0.0,100,1005.1,0.0,
1516384800000,0.0,100,1005.3,0.0,
1516388400000,0.0,100,1005.5,0.0,
1516392000000,0.2,113,1005.7,0.0,
1516395600000,1.6,113,1006.1,0.0,
1516399200000,0.0,100,1006.1,0.0,
1516402800000,0.0,100,1006.3,0.0,
1516406400000,0.0,100,1006.4,0.0,
1516410000000,0.0,113,1006.4,0.0,
1516413600000,0.0,113,1006.6,0.0,
1516417200000,0.0,113,1006.7,0.0,
1516420800000,0.0,100,1006.7,0.0,
1516424400000,0.0,100,1006.7,0.0,
1516428000000,0.0,100,1006.6,0.0,
1516431600000,0.0,113,1006.9,0.0,
1516435200000,0.0,113,1007.2,0.7,
1516438800000,0.0,113,1007.4,2.9,
1516442400000,0.0,113,1007.6,2.0,
1516446000000,0.0,100,1007.1,2.9,
1516449600000,0.0,38,1007.0,2.9,
1516453200000,0.0,100,1007.0,2.0,
1516456800000,0.0,100,1007.1,0.6,
1516460400000,0.0,100,1007.2,0.0,
1516464000000,0.1,113,1007.4,0.0,
1516467600000,0.0,100,1007.5,0.0,
1516471200000,0.0,100,1007.7,0.0,
1516474800000,0.0,100,1007.8,0.0,
1516478400000,0.0,100,1008.1,0.0,
1516482000000,0.0,100,1008.5,0.0,
1516485600000,0.0,100,1009.0,0.0,
1516489200000,0.0,88,1009.2,0.0,
1516492800000,0.0,88,1009.9,0.0,
1516496400000,0.0,100,1010.2,0.0,
1516500000000,0.0,63,1010.8,0.0,
1516503600000,0.0,100,1011.2,0.0,
1516507200000,0.0,100,1011.8,0.0,
1516510800000,0.0,50,1012.4,0.0,
1516514400000,0.0,0,1012.8,0.0,
1516518000000,0.0,0,1013.3,0.0,
1516521600000,0.0,0,1014.0,0.9,
1516525200000,0.0,0,1014.6,3.2,
1516528800000,0.0,0,1015.1,5.4,
1516532400000,0.0,0,1015.3,6.3,
1516536000000,0.0,0,1015.4,5.4,
1516539600000,0.0,0,1015.7,3.6,
1516543200000,0.0,0,1016.1,1.3,
1516546800000,0.0,0,1016.4,0.0,
1516550400000,0.0,0,1016.6,0.0,
1516554000000,0.0,0,1016.6,0.0,
1516557600000,0.0,0,1016.6,0.0,
1516561200000,0.0,113,1016.5,0.0,
1516564800000,0.0,13,1016.3,0.0,
1516568400000,0.0,0,1016.1,0.0,
1516572000000,0.0,0,1016.2,0.0,
1516575600000,0.0,0,1015.8,0.0,
1516579200000,0.0,25,1015.7,0.0,
1516582800000,0.0,38,1015.4,0.0,
1516586400000,0.0,0,1015.1,0.0,
1516590000000,0.0,0,1014.9,0.0,
1516593600000,0.0,113,1014.6,0.0,
1516597200000,0.0,100,1014.1,0.0,
1516600800000,0.0,100,1013.6,0.0,
1516604400000,0.0,100,1014.0,0.0,
1516608000000,0.0,100,1014.1,0.6,
1516611600000,0.0,100,1014.4,1.8,
1516615200000,0.0,100,1014.6,2.4,
1516618800000,0.0,100,1014.6,2.8,
1516622400000,0.0,100,1014.4,2.5,
1516626000000,0.0,100,1014.2,1.6,
1516629600000,0.0,100,1014.5,0.7,
1516633200000,0.0,100,1015.0,0.0,
1516636800000,0.0,100,1015.0,0.0,
1516640400000,0.0,100,1015.5,0.0,
1516644000000,0.0,100,1016.2,0.0,
1516647600000,0.0,100,1016.6,0.0,
1516651200000,0.0,100,1017.1,0.0,
1516654800000,0.0,100,1017.4,0.0,
1516658400000,0.0,100,1017.6,0.0,
1516662000000,0.0,100,1017.9,0.0,
1516665600000,0.0,100,1018.5,0.0,
1516669200000,0.0,100,1018.8,0.0,
1516672800000,0.0,100,1019.0,0.0,
1516676400000,0.0,100,1018.9,0.0,
1516680000000,0.0,100,1019.5,0.0,
1516683600000,0.0,100,1019.2,0.0,
1516687200000,0.0,100,1019.3,0.0,
1516690800000,0.0,100,1019.7,0.0,
1516694400000,0.0,100,1019.8,0.4,
1516698000000,0.0,75,1019.8,3.0,
1516701600000,0.0,100,1020.3,4.3,
1516705200000,0.0,100,1019.9,5.8,
1516708800000,0.0,88,1019.3,4.1,
1516712400000,0.0,100,1018.7,1.7,
1516716000000,0.0,38,1018.3,1.2,
1516719600000,0.0,25,1017.5,0.0,
1516723200000,0.0,100,1017.0,0.0,
1516726800000,0.0,100,1016.1,0.0,
1516730400000,0.0,100,1014.7,0.0,
1516734000000,0.0,100,1013.3,0.0,
1516737600000,0.0,100,1012.7,0.0,
1516741200000,0.0,100,1011.7,0.0,
1516744800000,0.0,100,1010.2,0.0,
1516748400000,0.0,100,1008.4,0.0,
1516752000000,0.0,100,1006.5,0.0,
1516777200000,0.0,100,999.3,0.0,
1516780800000,0.0,100,999.8,0.7,
1516784400000,0.0,100,1000.0,2.1,
1516788000000,0.0,100,1001.0,5.0,
1516791600000,0.0,100,1001.8,4.5,
1516795200000,0.0,100,1001.8,3.6,
1516798800000,0.0,63,1001.5,3.3,
1516802400000,0.0,63,1000.3,0.8,
1516806000000,0.2,100,999.1,0.0,
1516809600000,0.0,100,997.6,0.0,
1516813200000,0.0,100,996.1,0.0,
1516816800000,0.0,100,995.1,0.0,
1516820400000,0.0,100,993.5,0.0,
1516824000000,0.0,100,992.9,0.0,
1516827600000,0.0,100,992.6,0.0,
1516831200000,0.0,88,992.5,0.0,
1516834800000,0.0,100,993.0,0.0,
1516838400000,0.0,100,993.3,0.0,
1516842000000,0.0,100,993.1,0.0,
1516845600000,0.0,100,993.2,0.0,
1516849200000,0.0,100,993.1,0.0,
1516852800000,0.0,88,993.0,0.0,
1516856400000,0.0,100,993.3,0.0,
1516860000000,0.0,100,993.9,0.0,
1516863600000,0.0,100,994.1,0.0,
1516867200000,0.0,100,995.3,0.9,
1516870800000,0.0,100,996.2,2.2,
1516874400000,0.0,100,997.3,5.0,
1516878000000,0.0,100,997.9,4.0,
1516881600000,0.0,100,999.0,3.6,
1516885200000,0.0,100,999.7,3.3,
1516888800000,0.0,100,1000.6,1.4,
1516892400000,0.0,100,1002.0,0.0,
1516896000000,0.0,100,1002.9,0.0,
1516899600000,0.0,100,1003.8,0.0,
1516903200000,0.0,63,1004.5,0.0,
1516906800000,0.0,25,1005.3,0.0,
1516910400000,0.0,100,1006.3,0.0,
1516914000000,0.0,100,1006.9,0.0,
1516917600000,0.0,100,1007.7,0.0,
1516921200000,0.0,63,1008.3,0.0,
1516924800000,0.0,100,1008.9,0.0,
1516928400000,0.0,100,1009.2,0.0,
1516932000000,0.0,100,1009.6,0.0,
1516935600000,0.0,100,1009.6,0.0,
1516939200000,0.0,100,1010.0,0.0,
1516942800000,0.0,63,1010.4,0.0,
1516946400000,0.0,50,1010.8,0.0,
1516950000000,0.0,88,1011.3,0.0,
1516953600000,0.0,63,1011.9,1.2,
1516957200000,0.0,100,1012.2,1.3,
1516960800000,0.0,100,1012.5,4.2,
