date,air_humidity_id,cloud_coverage_id,air_pressure_id,sun_hours_id,output
1544940000000,91,88,1028.5,0.0,0.0
1544961600000,94,100,1025.4,1.0,0.06
1544983200000,98,100,1020.7,0.0,0.0
1545026400000,98,25,1017.0,0.0,0.0
1545048000000,95,100,1019.8,1.4,0.0
1545069600000,94,100,1022.4,0.0,0.0
1545112800000,95,100,1024.7,0.0,0.0
1545134400000,92,100,1025.0,1.1,0.0
1545156000000,88,100,1026.6,0.0,0.0
1545199200000,76,100,1026.3,0.0,0.0
1545220800000,82,100,1025.2,1.4,0.0
1545242400000,90,100,1023.3,0.0,0.0
1545285600000,77,100,1023.1,0.0,0.0
1545307200000,78,100,1022.4,1.1,0.02
1545328800000,80,100,1021.3,0.0,0.0
1545372000000,80,100,1016.7,0.0,0.0
1545393600000,83,100,1014.1,1.0,0.0
1545415200000,84,100,1011.3,0.0,0.0
1545458400000,87,100,1007.0,0.0,0.0
1545480000000,89,100,1008.3,1.1,0.23
1545501600000,94,100,1010.1,0.0,0.0
1545544800000,91,100,1012.0,0.0,0.0
1545566400000,90,100,1012.7,1.1,1.37
1545588000000,89,100,1013.2,0.0,0.0
1545631200000,83,100,1016.5,0.0,0.0
1545652800000,86,63,1018.0,2.6,1.56
1545717600000,90,25,1009.5,0.0,0.0
1545739200000,78,88,1010.4,1.8,4.48
1545760800000,75,100,1010.2,0.0,0.0
1545804000000,77,25,1011.8,0.0,0.0
1545825600000,77,63,1014.5,2.2,3.34
1545847200000,81,88,1014.4,0.0,0.0
1545890400000,92,50,1011.4,0.0,0.0
